"","cond","PPmale","PPfemale","PPdepta","PPdeptb","SSmale","SSfemale","SSdepta","SSdeptb","PPmean","SUmean","SWmean","PPSU","PPSW","PPSU2","PPSW2"
"1","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.6,0.6,1.99998373725643,1.9998209523498,1.9998209523498,0.00821970914661883,0.00821970914661883,0.000162784906639406,0.000162784906639406
"2","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.6,0.7,2.00009058711853,2.00003610275439,2.00002616626928,0.00743925740995593,0.00746049336647221,5.44843641353577e-05,6.44208492483035e-05
"3","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.6,0.8,1.99993130973414,1.99989109597352,1.99990802835964,0.0067890642299838,0.0068599613007815,4.02137606190236e-05,2.32813745006916e-05
"4","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.6,0.9,1.99996544760771,2.00007419418074,2.00009011624932,0.00607296195602629,0.00621974093798886,-0.000108746573029705,-0.000124668641615667
"5","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.7,0.6,2.0000115875774,2.00012053277948,2.00011001469213,0.00804010874666455,0.00806463888211824,-0.000108945202080747,-9.84271147335412e-05
"6","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.7,0.7,2.0000371095791,1.99998435374001,1.99998435374001,0.00721907367375385,0.00721907367375385,5.27558390950901e-05,5.27558390950872e-05
"7","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.7,0.8,2.00000701741294,1.99995156181142,1.9999570733497,0.00664259959265372,0.0066665711369384,5.54556015153576e-05,4.99440632336784e-05
"8","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.7,0.9,1.99995163102021,2.00005521756616,2.00005520582168,0.00592784090557469,0.00598127132901426,-0.000103586545941963,-0.000103574801465125
"9","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.8,0.6,1.99984851916481,1.99979282572264,1.99980144486882,0.00787842347111608,0.00796401462274214,5.56934421740153e-05,4.70742959955937e-05
"10","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.8,0.7,2.00000311410435,1.99985141124163,1.99984799951966,0.00704171374644896,0.00705367111991596,0.00015170286272116,0.000155114584687088
"11","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.8,0.8,2.0000367659751,2.00008651945603,2.00008651945603,0.0063838924755625,0.0063838924755625,-4.97534809313018e-05,-4.97534809313029e-05
"12","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.8,0.9,1.99997924867259,2.00002646179295,2.0000197250019,0.0058743938945969,0.00589021264097509,-4.7213120360422e-05,-4.04763293061436e-05
"13","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.9,0.6,2.00017600197261,1.99998899175598,2.00000038926053,0.00762470138388213,0.00780784139831221,0.000187010216627892,0.000175612712078688
"14","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.9,0.7,1.9999730056834,1.9999867840902,1.99999729890661,0.00694065083668858,0.00701045058816561,-1.37784067966517e-05,-2.42932232017887e-05
"15","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.9,0.8,1.99996418772973,1.99992449000597,1.99992922840203,0.00631220928581626,0.00632618393832023,3.96977237564497e-05,3.49593276980221e-05
"16","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.6,0.9,0.9,2.00001304663468,2.00004692097374,2.00004692097374,0.00572131650908462,0.00572131650908462,-3.38743390531384e-05,-3.38743390531383e-05
"17","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.7,0.6,0.6,2.00000756903532,1.99999310639101,1.9999885029084,0.00746552237863659,0.00748593292124486,1.44626443048418e-05,1.90661269146063e-05
"18","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.7,0.6,0.7,1.99980404176354,1.99981610054678,1.99979368479916,0.00663429900646103,0.00667347550883809,-1.20587832410905e-05,1.03569643797292e-05
"19","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.7,0.6,0.8,2.00013768557055,2.0000869168619,2.00008542161692,0.00598435724297321,0.006097558028295,5.07687086518177e-05,5.22639536297869e-05
"20","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.7,0.6,0.9,2.00002359104924,1.99997120655814,1.99994377572299,0.00533258849210506,0.00550886362735644,5.23844911030143e-05,7.98153262480258e-05
"21","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.7,0.7,0.6,2.00001366584604,2.0001685523852,2.0001610814024,0.00725671506841102,0.00729616382193886,-0.000154886539165403,-0.000147415556357762
"22","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.7,0.7,0.7,1.99998290033065,2.00001647911305,2.00001352996134,0.00649733913824537,0.00651956053243905,-3.35787824078919e-05,-3.06296306901965e-05
"23","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.7,0.7,0.8,1.99988704393194,1.99981783207393,1.99982121383066,0.00583618263239145,0.00586575949950058,6.92118580060198e-05,6.58301012820758e-05
"24","pos_pos_pos_pos",0.2,0.8,0.2,0.8,0.6,0.7,0.7,0.9,1.99997688744597,1.99990933296091,1.99990402765765,0.00520645425049116,0.00528716651072056,6.75544850623147e-05,7.2859788328588e-05
