"","cond","PPmale","PPfemale","PPdepta","PPdeptb","SSmale","SSfemale","SSdepta","SSdeptb","PPmean","SUmean","SWmean","PPSU","PPSW","PPSU2","PPSW2"
"1","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.6,0.6,3.00014153102558,3.00003054149266,3.00003054149266,0.00866960205726989,0.00866960205726989,0.000110989532914561,0.000110989532914564
"2","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.6,0.7,2.99992594799807,3.00003269708247,3.00003511736327,0.0078559848879252,0.00787591342625207,-0.0001067490844045,-0.000109169365204455
"3","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.6,0.8,2.99997966953411,3.00018966299027,3.00018500494994,0.00721735587928925,0.0072871178089198,-0.000209993456158545,-0.000205335415827686
"4","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.6,0.9,3.00007337891513,3.00015725448664,3.00015979777186,0.00641793738789361,0.00660495075286331,-8.38755715126348e-05,-8.64188567330711e-05
"5","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.7,0.6,3.00005271827238,3.00002972370146,3.00002248417996,0.00849062141651595,0.00851404432271453,2.29945709225576e-05,3.02340924250288e-05
"6","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.7,0.7,3.00019641144008,3.000324769724,3.000324769724,0.00766253928213029,0.00766253928213029,-0.000128358283914524,-0.000128358283914523
"7","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.7,0.8,2.99991333051171,2.99996285251284,2.99996328856902,0.00689848665313203,0.00692172618367541,-4.95220011265846e-05,-4.995805731087e-05
"8","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.7,0.9,3.00007841229006,3.00001751853025,3.00001027201821,0.00635506150815961,0.00643501540958927,6.08937598146663e-05,6.81402718538391e-05
"9","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.8,0.6,2.99999204926022,2.99989705137779,2.99988685271174,0.00830015954410706,0.00839548573281736,9.49978824319207e-05,0.000105196548481993
"10","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.8,0.7,3.00003563282498,3.00001200865984,3.00001040834282,0.00756718291477528,0.00758188921986085,2.36241651439122e-05,2.52244821556473e-05
"11","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.8,0.8,3.00021801269274,3.00031138562872,3.00031138562872,0.00671761125381623,0.00671761125381623,-9.33729359787731e-05,-9.3372935978772e-05
"12","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.8,0.9,3.00002065378994,3.00015459279943,3.00015282803135,0.00615781548996632,0.00617024566111675,-0.000133939009490898,-0.000132174241405028
"13","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.9,0.6,3.00006496420935,3.00004625613294,3.00006603495594,0.0080166202115545,0.00819656372479223,1.87080764018762e-05,-1.07074659241797e-06
"14","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.9,0.7,3.00004350817593,2.99984955304429,2.99985349539229,0.00740079630755095,0.00746235777687518,0.000193955131645961,0.000190012783640928
"15","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.9,0.8,2.99984921184733,2.99980076832719,2.99979872703984,0.00672517745357238,0.00674118043849886,4.84435201472971e-05,5.04848074926351e-05
"16","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.6,0.9,0.9,3.0000841675211,3.00005722689919,3.00005722689919,0.00603023227426534,0.00603023227426534,2.69406219080002e-05,2.69406219079989e-05
"17","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.7,0.6,0.6,2.99996859536043,2.99988153007507,2.99987746518902,0.00789959873917884,0.00792447892231085,8.70652853647591e-05,9.11301714147425e-05
"18","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.7,0.6,0.7,3.00010055414324,2.999873250692,2.99989751738753,0.00696127697529281,0.00700513815822653,0.000227303451240804,0.000203036755706636
"19","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.7,0.6,0.8,3.00006868791337,3.00009844780441,3.00008143240104,0.00626949335379786,0.00638459321821071,-2.9759891044068e-05,-1.27444876764899e-05
"20","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.7,0.6,0.9,2.99996039893277,2.99997486341712,2.9999735238593,0.00563164247477271,0.0058412409613324,-1.44644843502714e-05,-1.31249265318134e-05
"21","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.7,0.7,0.6,3.00003749691687,2.99998735305056,2.99998962500488,0.00760802942010047,0.00763364209902281,5.01438663102533e-05,4.78719119865469e-05
"22","norm_norm_norm_norm",0.2,0.8,0.2,0.8,0.6,0.7,0.7,0.7,2.99996493073042,3.00003375534698,3.00003314524449,0.00690689170200601,0.00694312743790068,-6.88246165600668e-05,-6.82145140694176e-05
