"","cond","PPmale","PPfemale","PPdepta","PPdeptb","SSmale","SSfemale","SSdepta","SSdeptb","PPmean","SUmean","SWmean","PPSU","PPSW","PPSU2","PPSW2"
"567","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.6,0.9,0.7,0.8,3.99995380736228,3.99991333191913,3.99991372332042,0.00480364899291061,0.00498229899737122,4.04754431526953e-05,4.00840418618133e-05
"568","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.6,0.9,0.7,0.9,4.00009872022792,4.00011429200919,4.00008784625415,0.00448897690831241,0.00474821283062453,-1.55717812772054e-05,1.08739737696905e-05
"569","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.6,0.9,0.8,0.6,4.0000084122322,3.99994979082313,3.999968564767,0.00491885333072293,0.00524203849946419,5.86214090712413e-05,3.98474651966237e-05
"570","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.6,0.9,0.8,0.7,3.99989746922917,3.99987487615241,3.99989462018859,0.00469922224933165,0.00490453968120932,2.25930767596067e-05,2.84904057914956e-06
"571","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.6,0.9,0.8,0.8,4.00007028047245,4.00004285277083,4.00007830251638,0.00427304033123038,0.00443576732488088,2.74277016282655e-05,-8.02204392658106e-06
"572","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.6,0.9,0.8,0.9,4.00004543131831,3.99996179160324,3.99994204258388,0.00395794944667789,0.00415712124466225,8.36397150723595e-05,0.00010338873443705
"573","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.6,0.9,0.9,0.6,4.00002611652423,4.00010008930348,4.00008146373661,0.00448028587532179,0.00491750296661452,-7.39727792482666e-05,-5.5347212371924e-05
"574","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.6,0.9,0.9,0.7,4.00002125097388,3.99997626501686,3.99999579288034,0.00420802220438552,0.00447312438826219,4.49859570163415e-05,2.54580935346812e-05
"575","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.6,0.9,0.9,0.8,4.00008496188137,4.00007289960416,4.00008450247736,0.00383361157094833,0.00404413832494599,1.20622772071695e-05,4.59404011712959e-07
"576","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.6,0.9,0.9,0.9,3.99998813498439,3.9999509065922,3.99995544618153,0.00348183068294905,0.00366779770973999,3.72283921919732e-05,3.26888028564106e-05
"577","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.6,0.6,4.00004039705661,3.99999387392275,3.9999918678661,0.00799048568803599,0.00803059183642348,4.65231338666267e-05,4.85291905092093e-05
"578","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.6,0.7,4.00003226658101,4.00011292350472,4.00011732918603,0.00763537985214097,0.007691296800967,-8.06569237068128e-05,-8.50626050163543e-05
"579","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.6,0.8,3.99996064809005,3.99971374696895,3.99969526291644,0.00728280407709295,0.00743765030131785,0.000246901121099242,0.000265385173603128
"580","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.6,0.9,3.99995371777847,3.9999551244439,3.99995261561073,0.00687044772363662,0.00713500004083787,-1.40666543454642e-06,1.10216773370441e-06
"581","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.7,0.6,4.00006507122359,3.99984130993413,3.99983118307685,0.00745767728760301,0.00751120243001152,0.000223761289455623,0.00023388814673219
"582","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.7,0.7,4.00008390690969,3.99997231543785,3.99998634848894,0.00707578851225633,0.00711431365930354,0.000111591471833338,9.75584207486873e-05
"583","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.7,0.8,3.99998395476662,3.9999306094908,3.9999343412809,0.00678578160316924,0.00684031681796788,5.33452758199738e-05,4.96134857151744e-05
"584","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.7,0.9,3.99984858251414,3.99988021362874,3.99989436080872,0.00640636244132986,0.00653231237569433,-3.16311146047338e-05,-4.57782945814771e-05
"585","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.8,0.6,3.99995978111362,4.00000204674245,3.99998943609118,0.0067617630220499,0.00689904873422988,-4.22656288369948e-05,-2.9654977565521e-05
"586","neg_neg_neg_neg",0.2,0.8,0.6,0.4,0.7,0.6,0.8,0.7,4.00003084585023,4.00005630684302,4.00004988278655,0.00656938607778146,0.00660735105594737,-2.54609927858633e-05,-1.90369363116421e-05
