"","cond","PPmale","PPfemale","PPdepta","PPdeptb","SSmale","SSfemale","SSdepta","SSdeptb","PPmean","SUmean","SWmean","PPSU","PPSW","PPSU2","PPSW2"
"1","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.6,0.6,3.59989411628448,3.6000414351438,3.6000414351438,0.00823679672374776,0.00823679672374776,-0.000147318859325011,-0.000147318859325015
"2","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.6,0.7,3.59996225270728,3.59990888068974,3.59990959072514,0.00748650754130968,0.00750151380637711,5.33720175346725e-05,5.26619821320857e-05
"3","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.6,0.8,3.59993022586015,3.60006687883766,3.60009090819764,0.00681571351806678,0.00689914284924244,-0.000136652977506556,-0.000160682337487146
"4","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.6,0.9,3.59987109249558,3.59985630890856,3.59985523110166,0.00611051252646439,0.00624659778044194,1.47835870190413e-05,1.58613939225567e-05
"5","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.7,0.6,3.59994680287501,3.59995143739089,3.59995795808811,0.00807524478110985,0.00811449611015956,-4.6345158760527e-06,-1.11552130974704e-05
"6","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.7,0.7,3.59990298234095,3.59987995991023,3.59987995991023,0.0072989499193979,0.0072989499193979,2.30224307146522e-05,2.30224307146513e-05
"7","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.7,0.8,3.60003925849379,3.60006694311398,3.60007409285032,0.00666134598809498,0.00667829559859807,-2.76846201867536e-05,-3.48343565290912e-05
"8","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.7,0.9,3.60005142613781,3.60005398747904,3.60005667169793,0.00606063369763173,0.00613187062430161,-2.56134122683376e-06,-5.24556011642372e-06
"9","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.8,0.6,3.60000640771671,3.59989251904399,3.59988857585393,0.0078791120136447,0.00794676642507078,0.000113888672716274,0.000117831862773118
"10","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.8,0.7,3.60000509550178,3.60017726536062,3.6001815456836,0.00700498497832952,0.00702537481994123,-0.000172169858846086,-0.000176450181825495
"11","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.8,0.8,3.60005717669091,3.60000373384558,3.60000373384558,0.0065430605504408,0.0065430605504408,5.34428453353316e-05,5.34428453353358e-05
"12","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.8,0.9,3.59984614382358,3.59978506965013,3.59978523509674,0.00587331105064825,0.00589774191024191,6.10741734538826e-05,6.09087268473178e-05
"13","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.9,0.6,3.60011184182163,3.60010095823024,3.60008397411891,0.00764191917871697,0.00781686422000072,1.08835913937568e-05,2.78677027229164e-05
"14","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.9,0.7,3.59997675705336,3.600041448535,3.60002367094809,0.00696199854565173,0.00703768536818182,-6.46914816414034e-05,-4.69138947371876e-05
"15","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.9,0.8,3.59992139167393,3.5998496691934,3.59985055313976,0.00639007604706239,0.00639641443409546,7.17224805252535e-05,7.08385341692628e-05
"16","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.6,0.9,0.9,3.59995139987433,3.59986220605332,3.59986220605332,0.00578277768586319,0.00578277768586319,8.91938210125278e-05,8.91938210125305e-05
"17","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.7,0.6,0.6,3.60007599549786,3.64708719366545,3.60002661497319,0.0470111981675974,0.00745150783268189,-0.0470111981675974,4.93805246635961e-05
"18","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.7,0.6,0.7,3.59991656569108,3.64709954897369,3.60006285362669,0.0471829832826129,0.00665166610723695,-0.0471829832826129,-0.000146287935609996
"19","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.7,0.6,0.8,3.59991603322488,3.64689784199636,3.59982435651909,0.046981808771477,0.00606004144662454,-0.046981808771477,9.16767057931669e-05
"20","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.7,0.6,0.9,3.60009031000575,3.64722158231424,3.60018814804739,0.0471312723084906,0.00549520345248399,-0.0471312723084906,-9.78380416382812e-05
"21","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.7,0.7,0.6,3.59996963152983,3.64702250100788,3.59996806106733,0.0470528694780509,0.00725556199600022,-0.0470528694780509,1.57046250291124e-06
"22","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.7,0.7,0.7,3.59997411891785,3.6469589125412,3.59989904215318,0.0469847936233498,0.00650248873024814,-0.0469847936233498,7.50767646655063e-05
"23","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.7,0.7,0.8,3.60006102813357,3.64727505834073,3.60022808230399,0.047214030207158,0.00580398183764664,-0.047214030207158,-0.000167054170424193
"24","pos_pos_neg_neg",0.2,0.8,0.2,0.8,0.6,0.7,0.7,0.9,3.59990427476301,3.64693091292196,3.59986348126022,0.0470266381589579,0.0052976298186237,-0.0470266381589579,4.07935027843041e-05
